episode,simulated_reward,rolling_mean_reward_200
1577,0.625,0.499375
1578,0.625,0.499375
1579,0.25,0.499375
1580,0.625,0.499375
1581,0.625,0.499375
1582,0.625,0.499375
1583,0.375,0.498125
1584,0.625,0.498125
1585,0.125,0.495625
1586,0.625,0.495625
1587,0.125,0.49625
1588,0.0,0.493125
1589,0.625,0.49625
1590,0.25,0.4975
1591,0.625,0.4975
1592,0.625,0.4975
1593,0.625,0.5
1594,0.625,0.5
1595,0.625,0.501875
1596,0.625,0.501875
1597,0.625,0.505
1598,0.625,0.505
1599,0.125,0.5025
1600,0.625,0.5025
1601,0.625,0.5025
1602,0.625,0.5025
1603,0.0,0.499375
1604,0.625,0.499375
1605,0.0,0.49625
1606,0.625,0.49625
1607,0.625,0.49625
1608,0.0,0.493125
1609,0.125,0.490625
1610,0.625,0.49375
1611,0.625,0.49375
1612,0.625,0.49375
1613,0.625,0.49375
1614,0.625,0.49625
1615,0.625,0.49625
1616,0.375,0.495
1617,0.625,0.495
1618,0.625,0.498125
1619,0.625,0.498125
1620,0.625,0.498125
1621,0.375,0.496875
1622,0.625,0.496875
1623,0.625,0.496875
1624,0.625,0.496875
1625,0.0,0.49375
1626,0.625,0.49375
1627,0.125,0.49125
1628,0.625,0.49375
1629,0.625,0.49375
1630,0.625,0.49375
1631,0.125,0.49125
1632,0.625,0.49125
1633,0.625,0.49125
1634,0.625,0.49125
1635,0.625,0.49125
1636,0.625,0.491875
1637,0.5,0.49375
1638,0.125,0.49125
1639,0.625,0.49125
1640,0.625,0.49125
1641,0.125,0.48875
1642,0.625,0.48875
1643,0.125,0.489375
1644,0.0,0.48625
1645,0.625,0.48625
1646,0.625,0.48625
1647,0.25,0.484375
1648,0.625,0.484375
1649,0.625,0.486875
1650,0.25,0.4875
1651,0.625,0.49
1652,0.625,0.493125
1653,0.0,0.49
1654,0.625,0.49
1655,0.625,0.493125
1656,0.625,0.493125
1657,0.625,0.493125
1658,0.625,0.493125
1659,0.625,0.493125
1660,0.625,0.493125
1661,0.125,0.490625
1662,0.625,0.49375
1663,0.625,0.49375
1664,0.625,0.49375
1665,0.625,0.49375
1666,0.625,0.49375
1667,0.625,0.49375
1668,0.625,0.49375
1669,0.375,0.495
1670,0.625,0.495
1671,0.625,0.4975
1672,0.625,0.5
1673,0.625,0.5
1674,0.625,0.5025
1675,0.625,0.5025
1676,0.625,0.505
1677,0.125,0.5025
1678,0.625,0.505625
1679,0.625,0.505625
1680,0.375,0.504375
1681,0.625,0.504375
1682,0.625,0.504375
1683,0.625,0.504375
1684,0.625,0.504375
1685,0.0,0.50125
1686,0.625,0.50125
1687,0.625,0.501875
1688,0.625,0.505
1689,0.625,0.505
1690,0.625,0.505
1691,0.625,0.505
1692,0.625,0.505
1693,0.125,0.505
1694,0.625,0.5075
1695,0.125,0.5075
1696,0.125,0.505
1697,0.625,0.505
1698,0.125,0.5025
1699,0.625,0.504375
1700,0.625,0.506875
1701,0.625,0.506875
1702,0.125,0.506875
1703,0.625,0.51
1704,0.625,0.51
1705,0.125,0.5075
1706,0.625,0.5075
1707,0.625,0.50875
1708,0.125,0.50625
1709,0.125,0.50375
1710,0.0,0.500625
1711,0.625,0.500625
1712,0.0,0.500625
1713,0.625,0.500625
1714,0.625,0.50375
1715,0.625,0.50375
1716,0.625,0.50375
1717,0.625,0.506875
1718,0.625,0.506875
1719,0.0,0.50375
1720,0.625,0.50625
1721,0.625,0.50625
1722,0.0,0.503125
1723,0.625,0.503125
1724,0.625,0.503125
1725,0.125,0.500625
1726,0.625,0.500625
1727,0.125,0.498125
1728,0.625,0.498125
1729,0.625,0.498125
1730,0.625,0.5
1731,0.625,0.5
1732,0.625,0.5
1733,0.625,0.5
1734,0.625,0.503125
1735,0.125,0.50375
1736,0.625,0.50375
1737,0.25,0.501875
1738,0.625,0.501875
1739,0.625,0.501875
1740,0.625,0.501875
1741,0.625,0.504375
1742,0.625,0.504375
1743,0.625,0.504375
1744,0.625,0.504375
1745,0.625,0.504375
1746,0.625,0.504375
1747,0.25,0.504375
1748,0.625,0.504375
1749,0.375,0.503125
1750,0.625,0.50625
1751,0.125,0.50375
1752,0.625,0.50375
1753,0.625,0.50625
1754,0.625,0.50625
1755,0.625,0.50625
1756,0.625,0.50625
1757,0.625,0.50625
